FID,SR_01_1,SR_01_2,SR_01_3,SR_01_4,SR_01_5,SR_01_6,SR_01_7,SR_02_1,SR_02_2,SR_02_3,SR_02_4,SR_02_5,SR_02_6,SR_02_7,SR_03_1,SR_03_2,SR_03_3,SR_03_4,SR_03_5,SR_03_6,SR_03_7,SR_04_1,SR_04_2,SR_04_3,SR_04_4,SR_04_5,SR_04_6,SR_04_7,SR_05_1,SR_05_2,SR_05_3,SR_05_4,SR_05_5,SR_05_6,SR_05_7,SR_06_1,SR_06_2,SR_06_3,SR_06_4,SR_06_5,SR_06_6,SR_06_7,SR_07_1,SR_07_2,SR_07_3,SR_07_4,SR_07_5,SR_07_6,SR_07_7,SR_08_1,SR_08_2,SR_08_3,SR_08_4,SR_08_5,SR_08_6,SR_08_7,SR_09_1,SR_09_2,SR_09_3,SR_09_4,SR_09_5,SR_09_6,SR_09_7,SR_10_1,SR_10_2,SR_10_3,SR_10_4,SR_10_5,SR_10_6,SR_10_7,SR_11_1,SR_11_2,SR_11_3,SR_11_4,SR_11_5,SR_11_6,SR_11_7,SR_12_1,SR_12_2,SR_12_3,SR_12_4,SR_12_5,SR_12_6,SR_12_7,L
172,0.428951055,0.439091444,0.42204085,0.439993382,0.427030414,0.042453524,0.055232149,0.40387544,0.412499219,0.395297945,0.408526331,0.393113673,0.043037042,0.048986621,0.190882728,0.205305517,0.217771009,0.24345687,0.263107121,0.067868128,0.06014923,0.02299843,0.034104962,0.050995633,0.070575126,0.113983326,0.13088502,0.096762031,0.259434521,0.254066169,0.239970237,0.235673651,0.239144802,0.088831127,0.097873591,0.002618843,0.007978573,0.019577758,0.018255271,0.039242741,0.016765228,0.011824032,0.041895084,0.038639944,0.065284953,0.062623568,0.20564492,0.07845635,0.060115084,-0.061320417,-0.041383609,0.020856641,0.001850792,0.186574042,0.061708443,0.045203909,0.009188068,0.015293167,0.035088375,0.039710741,0.1440752,0.076821253,0.046064343,0.203566477,0.208774462,0.212524384,0.220896155,0.238716975,0.100318991,0.099930003,0.012731762,0.018035797,0.02585887,0.033399694,0.05071786,0.076101556,0.067244634,0.453931957,0.462796122,0.437953055,0.449353546,0.421921074,0.026691427,0.043852124,3
1630,0.491717547,0.502241194,0.483871222,0.499304563,0.476623923,0.053952865,0.067560449,0.477466583,0.485658675,0.464811653,0.476872385,0.450675696,0.04365509,0.053248655,0.174713209,0.192086354,0.213552073,0.243290335,0.265347302,0.064356692,0.063782141,0.028278662,0.037800532,0.057299018,0.077376962,0.11636018,0.160035104,0.139587849,0.060449727,0.064317413,0.089098834,0.109141424,0.1637142,0.108264379,0.102445193,0.027864197,0.037647318,0.06226572,0.078164645,0.146212414,0.177776501,0.147463664,0.024009285,0.018543661,0.04051125,0.034106694,0.232692048,0.079655536,0.049571518,0.003426518,0.0161875,0.053129822,0.043855447,0.228957966,0.082919188,0.05115572,0.01028384,0.014016963,0.035052501,0.036640625,0.151507154,0.094963208,0.053491253,0.020248661,0.035392322,0.064293839,0.083249196,0.125742584,0.124555178,0.09412545,0.023609554,0.035879467,0.058215354,0.082515538,0.130609095,0.158678755,0.120133571,0.533934891,0.550392687,0.534747183,0.557388425,0.54291755,0.10431321,0.11733152,4
542,0.581905901,0.596146762,0.572184622,0.596600473,0.572260261,0.065013126,0.078061871,0.554377019,0.567042172,0.536569417,0.560994864,0.529625654,0.058564376,0.065542504,0.355371863,0.377113372,0.381586254,0.411480129,0.413432598,0.073939621,0.070500746,0.030820999,0.044069126,0.065380253,0.0881695,0.133809865,0.16823712,0.131580979,0.283790767,0.279327482,0.265625626,0.263677269,0.275252014,0.092773005,0.105064131,0.027551252,0.030584499,0.043319751,0.043526001,0.101348877,0.108467244,0.08881025,0.011126875,0.014282499,0.047451627,0.01887775,0.254446864,0.074382372,0.050249748,0.005541625,0.0185725,0.055107631,0.047122996,0.23922427,0.086068496,0.052444249,0.011855625,0.017834123,0.041767377,0.041281998,0.197576866,0.107013866,0.059360504,0.021114875,0.040740248,0.081812873,0.093465999,0.148937628,0.085422255,0.07789962,0.031526376,0.046065629,0.069072127,0.097933374,0.150674254,0.172381371,0.129383758,0.590604126,0.608002007,0.585403919,0.610602081,0.587412775,0.041678004,0.06238687,3
744,0.79629755,0.637610018,0.608691037,0.629499376,0.623552024,0.1136375,0.123730004,0.78094101,0.786021709,0.730134785,0.757265806,0.73973459,0.111565836,0.114732914,0.582345188,0.609767258,0.612856448,0.653279126,0.67339772,0.164840207,0.155815631,0.03521667,0.048457917,0.071936041,0.095542498,0.169418976,0.274858534,0.219778344,0.504694402,0.495976835,0.46466127,0.461539984,0.480253726,0.163918957,0.181949794,0.044255,0.048494581,0.070771873,0.056021668,0.257107526,0.24354291,0.142014176,0.013828542,0.020639373,0.069351494,0.036314379,0.472876877,0.166957721,0.082814582,0.003667166,0.021035835,0.06825792,0.052903749,0.39342019,0.139343113,0.076251253,0.019131457,0.026909376,0.05988187,0.051372334,0.302624375,0.196708128,0.108096242,0.342618555,0.352101445,0.361870855,0.381597489,0.431665868,0.217555419,0.205547094,0.024259167,0.048810836,0.083435625,0.122306883,0.234112725,0.28564772,0.198016658,0.823380411,0.831577778,0.62285167,0.651792645,0.662140012,0.095948122,0.109372705,3
1385,0.332129091,0.33087492,0.310203761,0.33152014,0.351163,0.05897554,0.063763484,0.318745434,0.318370283,0.30288583,0.318931073,0.328693599,0.057762589,0.057740983,0.062156696,0.071400627,0.105706871,0.125403747,0.164581433,0.07257428,0.066657856,0.024684018,0.031571787,0.045662586,0.061355267,0.100517228,0.148377061,0.120944805,0.103522599,0.103699379,0.118294992,0.130872324,0.182912141,0.102301784,0.099296428,0.02096759,0.026469555,0.043360446,0.047980446,0.137137413,0.136505887,0.104007766,0.048066877,0.04250893,0.061788391,0.055346519,0.250064194,0.086470619,0.056233387,0.0020207,0.016833751,0.048152324,0.043145359,0.207319364,0.076874115,0.047603302,0.008165358,0.012814822,0.030162411,0.031474553,0.146032676,0.096778221,0.053277142,0.02517214,0.043541159,0.070465624,0.089762762,0.136142507,0.123126157,0.092646345,0.019637767,0.031427409,0.050653841,0.073235266,0.122524105,0.138574287,0.097894914,0.470185995,0.489466429,0.484174669,0.518283486,0.528823853,0.08133401,0.092874192,5
296,0.166804194,0.12134666,0.129958749,0.083433338,0.350912094,0.0497825,0.047843743,0.268462509,0.254382491,0.256119609,0.251123756,0.426482052,0.073570006,0.061887085,0.156399995,0.163110003,0.218838751,0.240770012,0.399064571,0.136508331,0.115993328,0.017217916,0.031018334,0.065897502,0.076705001,0.218252078,0.195741504,0.14221549,0.204529598,0.19679749,0.225837514,0.235737503,0.312366247,0.133510843,0.137745827,0.020544501,0.030812079,0.068268001,0.064229168,0.278577924,0.203590006,0.128134564,0.09691292,0.117414169,0.176378742,0.146495402,0.500255406,0.232350424,0.152435422,0.006364584,0.02287375,0.076925002,0.059471663,0.385892063,0.14531751,0.082108743,0.008321666,0.016869582,0.046147913,0.039469998,0.274402499,0.141151264,0.072189502,-0.042227,-0.025265001,0.007405,0.0125145,0.079477914,0.043814998,0.028992498,0.006520417,0.019220833,0.050080419,0.058857504,0.227111682,0.136169165,0.083946668,0.257797062,0.227762505,0.221506283,0.203122497,0.468607545,0.072185837,0.066337503,4
1554,0.334268868,0.338139206,0.322189152,0.338841438,0.33882615,0.042989649,0.051730666,0.304866582,0.308731943,0.296278626,0.310064793,0.309182078,0.043831788,0.046661444,-0.026917228,-0.018860526,0.018981243,0.066896915,0.129131898,0.117215164,0.095262296,0.021706875,0.030572312,0.046103135,0.062458985,0.09441708,0.124523163,0.101195633,0.088871881,0.088673301,0.097776286,0.106794879,0.138810337,0.076481923,0.075718641,0.019901013,0.024386566,0.035828542,0.042212494,0.082279153,0.107792877,0.088458225,0.051326592,0.04584175,0.058731657,0.051922154,0.219962865,0.072680548,0.047380261,0.002643149,0.012032463,0.036209129,0.030851221,0.174729213,0.059739586,0.035480477,0.006721329,0.009407673,0.023989992,0.016179828,0.133379489,0.06762322,0.033438839,0.023312312,0.037088614,0.061244238,0.0784261,0.123055875,0.116904557,0.086386807,0.015447496,0.023178395,0.036434509,0.050707206,0.080397919,0.09734907,0.07407479,0.404089332,0.411430538,0.390607208,0.404025227,0.386197358,0.056594398,0.071273014,4
751,0.960703492,0.96460849,0.900508761,0.958052516,0.925756454,0.112647496,0.127343506,0.870561242,0.884561539,0.831332445,0.871785045,0.831029952,0.100624502,0.107840501,0.499847472,0.523346245,0.548233747,0.600043774,0.632177472,0.175963491,0.159749493,0.048825502,0.074042991,0.116904497,0.163428992,0.26158753,0.3100425,0.226981521,0.599485517,0.586153507,0.556310475,0.546751499,0.544276536,0.198708758,0.224831015,0.0346465,0.044057,0.067685001,0.073124506,0.139509484,0.136112928,0.116253339,0.009979,0.017194999,0.069620997,0.034063499,0.47636801,0.157664999,0.0808575,-0.001978333,0.015489998,0.066524498,0.056140501,0.367181987,0.123812497,0.071952999,0.0169365,0.027694499,0.075599506,0.079999499,0.343009531,0.178575993,0.102956496,0.101212993,0.119577497,0.147908002,0.170259997,0.224668741,0.151956007,0.129328996,0.045250498,0.0599465,0.084812,0.114039004,0.175050497,0.242837995,0.209942505,1.072391987,1.080878496,1.014834523,1.060665965,0.983528435,0.093727499,0.112488009,2
1356,0.783812404,0.795870245,0.767053962,0.829087973,0.852205515,0.121566683,0.130564153,0.660649121,0.677166581,0.668958724,0.72778666,0.75949496,0.1071468,0.129124984,0.052009642,0.080031358,0.193971679,0.308367044,0.448237002,0.229583636,0.179512873,0.046517368,0.060603604,0.087585375,0.11766047,0.176003993,0.243515879,0.20807448,0.286431909,0.281819314,0.28972888,0.305354625,0.367559254,0.206971839,0.207206324,0.06954664,0.076186195,0.099957772,0.115409873,0.1628519,0.22387819,0.195070535,0.094296798,0.083076954,0.121655606,0.106457353,0.501512945,0.178110689,0.115703225,0.007566489,0.032577001,0.094098583,0.077856742,0.331294894,0.152445167,0.092603542,0.018304329,0.025484564,0.059729341,0.048435397,0.274012893,0.138250023,0.069900922,0.023485903,0.057465773,0.107780002,0.142727181,0.177431539,0.171783522,0.122204691,0.034300767,0.059548061,0.085867003,0.088793792,0.140889421,0.19686,0.159391418,1.017251849,1.038037181,0.993995786,1.029656172,0.991904199,0.174655497,0.19903177,5
1547,0.456822008,0.466683686,0.449038953,0.467793256,0.455075979,0.053893287,0.065938368,0.392869115,0.399853796,0.385450542,0.402266681,0.396150023,0.052340999,0.056676436,-0.00038288,0.006388349,0.066969536,0.097469911,0.154096752,0.11827594,0.102076396,0.027444383,0.03609788,0.053317212,0.073134586,0.114924304,0.160825253,0.13738358,0.088057704,0.089212969,0.106699422,0.122043744,0.167144716,0.102521844,0.100010872,0.029192651,0.036345005,0.056101736,0.068313524,0.136320278,0.174259886,0.146254733,0.052116178,0.046296693,0.063229725,0.0573451,0.236807331,0.079852134,0.054278217,0.010195643,0.015190254,0.050884578,0.030259172,0.236774087,0.076963291,0.056152772,0.007200795,0.010806134,0.027083332,0.023767676,0.160582602,0.08415211,0.04266597,0.018804057,0.033270493,0.057644501,0.078254439,0.131082058,0.129947305,0.09057758,0.019064207,0.024138404,0.034534339,0.046144415,0.073128603,0.109203815,0.094496667,0.472323507,0.483323663,0.462654203,0.481253415,0.465880811,0.082913302,0.097493045,5
735,0.45977962,0.450375766,0.414516866,0.421485037,0.426414251,0.061017293,0.067548268,0.449849874,0.444724798,0.411000282,0.424060524,0.419398993,0.068276733,0.067402907,0.336059958,0.346735597,0.346241713,0.373404354,0.393591046,0.116304085,0.105648115,0.026274132,0.038750716,0.059461582,0.082056485,0.135454178,0.182247981,0.140453562,0.331813723,0.325593114,0.306697249,0.303815931,0.314678431,0.105246834,0.116307452,0.026236529,0.029606123,0.043480717,0.043573875,0.147681013,0.13286525,0.100081325,0.009262857,0.01297255,0.042566486,0.020702297,0.254649311,0.081897095,0.04671954,0.002563875,0.016925817,0.047427803,0.040987756,0.262204468,0.10126663,0.057507399,0.013852552,0.018399592,0.037012041,0.035532653,0.194064543,0.110706426,0.062411375,0.321579784,0.324142367,0.323542953,0.336536437,0.356562644,0.159093529,0.15866138,0.017011683,0.030259388,0.051240202,0.073809847,0.133400664,0.155323789,0.10983485,0.451615483,0.441220492,0.399784178,0.41539073,0.427430689,0.052614085,0.059963316,2
671,0.373104036,0.375383407,0.355662644,0.371821702,0.352501482,0.039153449,0.046406124,0.360396743,0.360507876,0.33662194,0.349052936,0.326953888,0.035120428,0.039821547,0.24919188,0.259375125,0.259175688,0.274162531,0.270586103,0.046909019,0.04675094,0.017845521,0.028600963,0.04448067,0.062180016,0.101666152,0.120465852,0.088922977,0.219931424,0.215594798,0.201802,0.198802546,0.199792758,0.071337007,0.079405896,0.001152167,0.005666542,0.015545857,0.013049267,0.027014062,0.012745948,0.008766631,0.004100533,0.006817183,0.023934374,0.01279633,0.157954171,0.046240263,0.024798337,6.3277E-05,0.009150623,0.03206259,0.028917795,0.146533236,0.049260221,0.029985433,0.006156405,0.011888333,0.030460056,0.033152774,0.127375051,0.064056784,0.038287837,0.144828394,0.147038355,0.150639012,0.157664344,0.171508506,0.0865402,0.083312124,0.01037654,0.014141446,0.02057982,0.026045701,0.039482329,0.064538822,0.056945022,0.360657245,0.362905741,0.335762531,0.347794026,0.325093269,0.033174552,0.039218515,2
1209,0.485206068,0.489114255,0.462002277,0.473606139,0.451666176,0.044407398,0.062615059,0.386985958,0.386954248,0.364696562,0.37408638,0.360125452,0.051054277,0.056924008,0.018113622,0.022850642,0.072820693,0.096160278,0.147353679,0.089856908,0.081153519,0.022216408,0.026146242,0.033936225,0.04211149,0.065684818,0.103831023,0.090377115,0.040276676,0.041626971,0.063440762,0.077284947,0.122885995,0.079789288,0.077717543,0.027091509,0.031169841,0.04314797,0.049198456,0.097605474,0.133107767,0.108507745,0.037853085,0.030777056,0.058414795,0.048686489,0.301647544,0.108282186,0.070225313,0.003415701,0.016667336,0.049446121,0.039785158,0.237311557,0.080474474,0.048663802,0.009303643,0.014347449,0.050748687,0.046306584,0.193923146,0.107859917,0.056701846,0.016195239,0.026206424,0.044375774,0.063951209,0.112876661,0.12515296,0.0864328,0.021423992,0.030201688,0.04588962,0.063383698,0.102737032,0.137926906,0.106803499,0.635494292,0.657429576,0.646235466,0.673948407,0.657314479,0.095063679,0.114851579,3
747,0.765353143,0.761668146,0.730101585,0.775462806,0.813285589,0.124283433,0.131284639,0.683102012,0.690482974,0.695246816,0.730148196,0.739415705,0.102341875,0.105968915,0.472729057,0.490769029,0.494550347,0.540000916,0.589810312,0.167025998,0.157315359,0.043805834,0.064054996,0.101784989,0.131244361,0.218553439,0.301274568,0.223472521,0.61505878,0.60449183,0.560251236,0.552650928,0.550743103,0.19760187,0.225933746,0.031604998,0.039269645,0.064604998,0.063996069,0.278335005,0.209871784,0.143435717,0.011561428,0.019536426,0.074075311,0.03876875,0.464069992,0.153264999,0.077767186,0.001282813,0.016445626,0.057898436,0.047324687,0.333209276,0.116265722,0.064422809,0.012289687,0.022107188,0.060981873,0.05906719,0.317388415,0.171940938,0.091307499,0.109507918,0.125022501,0.157744065,0.175443739,0.244331241,0.154736251,0.127745003,0.033856068,0.048476253,0.08090464,0.114305355,0.215693444,0.26164642,0.187573209,0.816836596,0.819541872,0.788061261,0.829252839,0.856752813,0.119268127,0.128879368,2
552,0.919573188,0.93714565,0.897318721,0.944089413,0.922715008,0.111815631,0.129099369,0.83332628,0.845357478,0.80909878,0.852706909,0.826691866,0.104954377,0.109182492,0.450191647,0.524487495,0.528983772,0.562043369,0.602862537,0.151181877,0.139120832,0.052821252,0.073398128,0.106906876,0.148363128,0.233633757,0.287286282,0.215153754,0.462557495,0.453390837,0.432224989,0.42895937,0.448303342,0.156372502,0.176621675,0.047486246,0.053831875,0.080124162,0.08721,0.186361238,0.232336685,0.170713753,0.004095833,-0.00028125,0.058245625,0.046083748,0.437656224,0.1381125,0.091527499,0.0093575,0.027143124,0.080506876,0.06855125,0.390658736,0.144471869,0.086880006,0.01797875,0.026620623,0.061903123,0.05788812,0.315693736,0.173663139,0.093390629,0.089238122,0.108185634,0.135988116,0.153361246,0.204683125,0.126076683,0.107120007,0.038830623,0.058885001,0.089561246,0.131161883,0.224098146,0.251343727,0.170665622,0.645102501,0.648856223,0.643493772,0.723174989,0.783345044,0.100134999,0.107628755,3
794,0.316459984,0.317687273,0.298880249,0.306389183,0.294793934,0.034062449,0.041057795,0.292069316,0.292758912,0.27109623,0.279361755,0.265557826,0.034613717,0.038040001,0.204141855,0.212074295,0.213716835,0.227822915,0.230825052,0.052000254,0.051757507,0.013430721,0.018318035,0.025948647,0.033440225,0.052867211,0.078119509,0.067241393,0.171051636,0.167835176,0.159584492,0.158617422,0.165812299,0.05783904,0.063768961,0.002286074,0.005597266,0.014659142,0.01181178,0.024056111,0.010486557,0.007849812,0.003954213,0.007102407,0.025429415,0.013000508,0.151402429,0.04342765,0.024891593,0.00098264,0.009814002,0.031987026,0.028323904,0.143524915,0.047135707,0.028841216,0.004101711,0.008797202,0.027045984,0.026349284,0.125054315,0.054990955,0.028760783,0.057722054,0.065331608,0.075403228,0.084577762,0.107150525,0.060724571,0.052922089,0.009375059,0.014032863,0.020559836,0.02717427,0.043340191,0.064821802,0.055294219,0.331317723,0.334437162,0.315222561,0.324218363,0.312785447,0.021647716,0.034393288,1
490,0.510730624,0.521787345,0.499370605,0.519525111,0.49748522,0.049848542,0.065644294,0.435202509,0.443809688,0.424123108,0.439502031,0.424934894,0.056993447,0.061650865,0.164980859,0.181515083,0.205487072,0.235735431,0.271406293,0.097850397,0.083608277,0.024096612,0.037125915,0.056007627,0.077061191,0.122762434,0.146964222,0.111308128,0.238688856,0.23395741,0.224642575,0.221497297,0.234154508,0.100994743,0.108839042,0.003334146,0.009843499,0.023927588,0.022417853,0.046654154,0.021362361,0.014884099,0.058364384,0.055567589,0.075976275,0.072002262,0.236364245,0.088055424,0.068732485,-0.002399042,0.002355162,0.05500209,0.040756069,0.218622237,0.070930667,0.059065107,0.008139755,0.016425859,0.042618547,0.046669133,0.178968668,0.086996287,0.050217092,0.019762892,0.036530185,0.063414015,0.075697623,0.111392178,0.105495401,0.084530406,0.012969229,0.019436294,0.028064124,0.035638127,0.054428175,0.086537302,0.075528912,0.560608327,0.574685216,0.548422635,0.566088796,0.536934733,0.05014937,0.068843134,2
1016,0.24745436,0.248096898,0.234520599,0.24228321,0.236064166,0.031071018,0.034434471,0.236346319,0.238358393,0.226574928,0.235417128,0.231714055,0.028106121,0.030966962,0.105182678,0.11132881,0.119954824,0.137024105,0.155890167,0.067889482,0.060644489,0.014382555,0.020047098,0.030535415,0.041782457,0.0655692,0.090523273,0.073911145,0.123478033,0.119729638,0.119611576,0.118466936,0.126050994,0.053518787,0.058124311,0.014449133,0.017604474,0.027763933,0.03125887,0.077528574,0.084948778,0.068407029,0.003622879,0.005987606,0.032174412,0.009697553,0.165586695,0.060379092,0.034528706,0.000251813,0.00640885,0.019157957,0.015565816,0.120631054,0.043505743,0.023065852,0.004254811,0.006807507,0.01592065,0.011947761,0.083244078,0.051319472,0.027791686,-0.000467251,0.001983045,0.010408767,0.014661441,0.027079022,0.022798697,0.016382284,0.014260596,0.021232722,0.033112798,0.046597932,0.073235378,0.085539378,0.064149179,0.261372268,0.267334968,0.259982258,0.275207549,0.278257251,0.036486611,0.041028455,4
740,0.355839133,0.356136143,0.336884201,0.349521577,0.341403008,0.04536707,0.051267788,0.344320357,0.344441772,0.321262211,0.33490631,0.322666854,0.046083052,0.047298353,0.241108164,0.250659883,0.25170821,0.270467907,0.278385162,0.074708976,0.069899626,0.017551016,0.026028285,0.040154055,0.054094788,0.086566187,0.116385035,0.091176957,0.233127266,0.228679925,0.214995712,0.212755233,0.2173509,0.074486621,0.082899466,0.015092909,0.01926584,0.032430872,0.032526441,0.094654135,0.094491512,0.073543765,0.004506875,0.009805503,0.032934714,0.02033286,0.169942454,0.061592463,0.035845,0.001797282,0.011502192,0.035577659,0.031818211,0.173570111,0.070682786,0.042813499,0.005215149,0.010435035,0.027831892,0.027127303,0.134163782,0.078985624,0.046765842,0.205192551,0.207458138,0.206431031,0.215257362,0.228915408,0.103984892,0.103106469,0.020113822,0.029516466,0.044753626,0.062650822,0.103558443,0.117121436,0.084255606,0.35352695,0.35431388,0.333346486,0.348480493,0.349056035,0.036650751,0.043701552,2
1484,0.404848188,0.406941384,0.396199793,0.432997316,0.468985796,0.089384824,0.08539924,0.335486799,0.33887893,0.332883239,0.369055361,0.404006571,0.09666913,0.082719594,0.002780625,0.022935873,0.076125987,0.134817392,0.227555722,0.178766862,0.142589018,0.033149242,0.045313839,0.067710347,0.095169425,0.154412106,0.19934006,0.14851813,0.175562158,0.173845008,0.181307733,0.191460982,0.236409411,0.115699127,0.117220566,0.034388665,0.037654765,0.053656574,0.053080346,0.165054604,0.158178315,0.12028075,0.230069697,0.229564473,0.234580368,0.229066938,0.39703241,0.190556064,0.147272959,0.005152325,0.019893605,0.060825113,0.05094175,0.266694576,0.094555467,0.057051864,0.009824767,0.014387211,0.037432846,0.030057732,0.208189949,0.107544415,0.052658252,0.034505695,0.05422128,0.089299761,0.11733187,0.193670586,0.194455281,0.136788428,0.029958606,0.044309765,0.068119653,0.099894315,0.166585639,0.183909371,0.122210868,0.567637324,0.576377809,0.54477334,0.568718135,0.556843936,0.124882855,0.140020639,4
976,0.311408669,0.304031789,0.282175153,0.292217582,0.282551825,0.038579196,0.04373201,0.312271982,0.314616829,0.296016514,0.308315903,0.303295195,0.035181966,0.040457547,0.170477048,0.180882856,0.192821294,0.214075848,0.230957404,0.068240397,0.062897548,0.020228347,0.026479688,0.041173037,0.056196384,0.086393833,0.120803699,0.100976214,0.088838391,0.086554423,0.096632682,0.100718878,0.127680674,0.06151076,0.062749244,0.019783437,0.025932143,0.043562591,0.053736117,0.114145756,0.128305316,0.10311728,0.007791474,0.002137908,0.037116293,0.021599909,0.185202822,0.06924808,0.041141119,0.004666295,0.012307858,0.034912858,0.030359643,0.167021394,0.069917902,0.040902946,0.009779821,0.012466965,0.02406558,0.02658085,0.107813396,0.078687944,0.046258569,0.020330491,0.030073348,0.043638706,0.05192652,0.073245399,0.056673709,0.044912543,0.014329598,0.020643303,0.032976564,0.045635402,0.07415732,0.095030308,0.075792097,0.336822569,0.33665368,0.315283209,0.332817882,0.327286452,0.046798747,0.052007549,3
955,0.477875292,0.489987671,0.466495246,0.490279138,0.4640221,0.055013999,0.062405366,0.451515108,0.458877683,0.435133487,0.453748077,0.42947045,0.047046784,0.052776866,0.223719031,0.237445891,0.248671845,0.276913404,0.296613723,0.101931818,0.09050183,0.023559121,0.037898596,0.060351234,0.08314582,0.127405643,0.151576653,0.116862722,0.313816875,0.306867629,0.287944525,0.283304155,0.281693131,0.099564135,0.111699991,0.004502959,0.009591229,0.021523042,0.020112969,0.037169583,0.017719274,0.013305131,0.010093912,0.013281108,0.039343424,0.017055847,0.200630739,0.064074218,0.039167546,-0.000297664,0.008595323,0.036494117,0.033563212,0.179656252,0.06007747,0.036203165,0.003548949,0.011483811,0.03645055,0.040753927,0.171575606,0.083155185,0.048459072,0.103991225,0.111962073,0.132086664,0.141889021,0.171304375,0.091790989,0.086831726,0.011814017,0.017850991,0.027933855,0.036158495,0.054713186,0.088800244,0.079952165,0.478902578,0.48757568,0.464066327,0.4782013,0.450800598,0.038375732,0.05427495,2
1151,0.39937216,0.407071352,0.391250134,0.401296705,0.378451914,0.032071169,0.045192439,0.365658998,0.371097654,0.355135798,0.362752229,0.342647612,0.032278132,0.040099222,0.169736803,0.180415615,0.192513183,0.208799988,0.218702644,0.030990018,0.04705254,0.022496803,0.0270957,0.037817456,0.049970999,0.077447355,0.115080625,0.101930492,0.040100064,0.042005707,0.058500037,0.066400111,0.097722314,0.059754144,0.058984686,0.023881204,0.030036036,0.045556556,0.057447501,0.096400551,0.135741889,0.116404288,0.023906955,0.019865636,0.038179234,0.032771319,0.207956061,0.068127178,0.041508324,0.007846053,0.019026419,0.042825487,0.03849566,0.158670858,0.05559295,0.036791135,0.006144092,0.009030653,0.020814242,0.015746668,0.12501733,0.068319917,0.034247056,0.008364573,0.015999148,0.02872391,0.040878326,0.074746057,0.080676034,0.053996548,0.01566503,0.019072076,0.027011422,0.035260092,0.054988608,0.083636031,0.072657645,0.417852372,0.428639531,0.414322585,0.430685163,0.419281512,0.068229139,0.083895788,5
541,0.883177578,0.902504981,0.867759943,0.91641748,0.906932414,0.119779997,0.133084998,0.846442223,0.864344716,0.828327537,0.871682525,0.842260003,0.110009998,0.115801737,0.516484976,0.542897463,0.556240082,0.61412251,0.641279936,0.14671725,0.128853247,0.050530501,0.070031665,0.100287773,0.142035007,0.224839985,0.271832496,0.20412001,0.480290025,0.472324967,0.448699981,0.445380002,0.464262486,0.156772509,0.177212492,0.041043747,0.049284998,0.068367504,0.069980003,0.161294997,0.204775259,0.157827511,0.019793749,0.024580278,0.080097504,0.031112751,0.413602471,0.124299251,0.084573053,0.0091325,0.030972503,0.091959998,0.079499997,0.388257504,0.146737501,0.090370007,0.015716249,0.027047498,0.063890003,0.064507499,0.299972504,0.177772507,0.100950003,0.057702493,0.085103497,0.149942502,0.171665266,0.249220759,0.144044995,0.12929,0.051015005,0.071927495,0.106592506,0.150299996,0.231570005,0.274947524,0.20802249,1.018180013,1.047502398,1.006722569,1.048182487,1.001645088,0.061477505,0.100957505,3
204,0.528888345,0.541882813,0.521627545,0.541241288,0.516860187,0.047482193,0.065268226,0.487417936,0.497844577,0.4771415,0.490885198,0.467092484,0.047359399,0.056564573,0.252790272,0.268554688,0.277796954,0.30224824,0.3086932,0.060135279,0.057922836,0.020172775,0.031631403,0.048421767,0.065104455,0.100409962,0.125590801,0.099205948,0.299947977,0.294441402,0.277760923,0.273441434,0.280251652,0.099641509,0.110113569,0.00189673,0.008309236,0.023470066,0.02081166,0.04158213,0.018749999,0.013353668,0.032780223,0.02999365,0.054156732,0.050444666,0.233822197,0.077627465,0.057195809,-0.050811768,-0.044014376,0.03120614,0.020851003,0.223685145,0.074830785,0.057325616,0.008459444,0.016191369,0.040677156,0.045375682,0.176911309,0.085167035,0.049606673,0.226554751,0.234828845,0.241806015,0.250916302,0.278112561,0.110455327,0.111351468,0.013617329,0.02035417,0.030086052,0.038268831,0.057830125,0.085202493,0.075069904,0.559062123,0.571006179,0.541933775,0.555057287,0.520418644,0.029654035,0.050802853,3
319,0.77051419,0.757593215,0.71089828,0.752670705,0.75687027,0.11489857,0.122649647,0.782107472,0.793857872,0.756721079,0.786204934,0.766636789,0.096548215,0.10380429,0.464749634,0.483009636,0.491538554,0.53497678,0.561192095,0.147108927,0.137963206,0.053504374,0.058758218,0.107340001,0.140497133,0.21200107,0.265307844,0.209533945,0.14045392,0.138344273,0.176938564,0.192350358,0.284703195,0.130748004,0.130200371,0.031385001,0.042938929,0.081945717,0.07918001,0.327450007,0.246651068,0.159283563,-0.005452188,-0.011684375,0.057883214,0.029405,0.317125738,0.111396246,0.077282503,0.014531428,0.032246668,0.084660359,0.076147139,0.382194668,0.169749275,0.102240719,0.023979643,0.030379286,0.055691067,0.063021787,0.255325347,0.198121428,0.115091078,0.006689062,0.028552499,0.06068429,0.079875357,0.135151669,0.112525716,0.083525002,0.043001782,0.066196069,0.10620071,0.152157143,0.258718342,0.29472959,0.198974565,0.850523531,0.843116283,0.787919223,0.848552048,0.851063728,0.118237861,0.120838575,4
